0.0,0.0.1,0.0.2,1.0
40.280068164867096,73.90490074129427,-2.350787734975562,1.0
40.07078672214425,73.69301631026866,-2.2587172975124603,1.0
39.80299777539912,73.37123176178795,-2.233251761429115,1.0
39.581848508257806,73.08971848188949,-2.23206768305043,1.0
39.36233406910984,72.80795681596676,-2.2319185719222414,1.0
39.17990851157506,72.5735467923786,-2.2319050939196203,1.0
38.96175886197827,72.29294675768904,-2.221637895971374,1.0
38.71800629882889,71.96285877222566,-2.148627692497738,1.0
38.524421901083926,71.66957250213107,-2.1338846354222887,1.0
38.36764163352769,71.42291701509401,-2.133042852574923,1.0
38.15126669266164,71.07802020027162,-2.101754917024215,1.0
37.98386844152201,70.78153358699447,-1.992015134822815,1.0
37.857419992853366,70.47746660798087,-1.8548834406209884,1.0
37.77816771544029,70.21280400468726,-1.7976290298264528,1.0
37.70040004370334,69.89031666591926,-1.7898992465515733,1.0
37.61575273377265,69.51364666054245,-1.7891637796027535,1.0
37.54413976936721,69.19140020752107,-1.7891437445367302,1.0
37.48461911437308,68.92340657033678,-1.789165723200544,1.0
37.41586907334958,68.60390799289853,-1.7440405376867545,1.0
37.35818575241345,68.23232690286287,-1.6582354214523047,1.0
37.3319583643456,67.96434269318831,-1.650556713045307,1.0
37.30535899461063,67.64299123864194,-1.6496955121896126,1.0
37.2756170020525,67.26889171628828,-1.6495850201830953,1.0
37.25449704945468,67.00226980381647,-1.6495645729243351,1.0
37.2292240180115,66.68297848059329,-1.6495635183274109,1.0
37.2040094154401,66.36440149499713,-1.6495686391128346,1.0
37.17482052719619,65.99386164521721,-1.6404686765193726,1.0
37.158001426277146,65.73129601279058,-1.5962922057480964,1.0
37.14780408432212,65.41606977031971,-1.5909800933208804,1.0
37.14095496927693,65.1014546045381,-1.5905314728308018,1.0
37.13421283848227,64.77377061469079,-1.590297807232291,1.0
37.12703912791509,64.4236436763242,-1.5900062888900997,1.0
37.11889288061532,64.01528777523501,-1.5898091751821273,1.0
37.11317233943704,63.7241407149528,-1.5896959930655552,1.0
37.10633700751,63.37574307279546,-1.589547790128934,1.0
37.09959944292474,63.02779047635601,-1.5894077975194565,1.0
37.09267217641992,62.6715234303047,-1.589171331461766,1.0
37.08518643216664,62.28542358479294,-1.5888115317246616,1.0
37.077885858547766,61.89454009269996,-1.5886268011824385,1.0
37.07066501957704,61.50489531120441,-1.5902462853880912,1.0
37.05923043672167,61.117707145049984,-1.637970188831506,1.0
37.035609375566175,60.732421409781885,-1.6418548628145784,1.0
37.00855690447405,60.3479223296749,-1.642235677687882,1.0
36.98079806642591,59.96496980877214,-1.6552440105337096,1.0
36.94375177874948,59.58731774128974,-1.7414176071279188,1.0
36.87500614351542,59.21963386143824,-1.839193596568114,1.0
36.77919681174284,58.85704520096001,-1.852508902437888,1.0
36.67463664000648,58.49963670909003,-1.8950195118193984,1.0
36.55179994152767,58.159587631383694,-2.027168413094919,1.0
36.38893263803295,57.84698334715822,-2.160997164424919,1.0
36.19302251204107,57.550860682829786,-2.205084380225622,1.0
36.020101406603935,57.31190745483522,-2.207615350519046,1.0
35.77515017323175,56.980115095142665,-2.20805712115148,1.0
35.56539559026473,56.69705813231953,-2.207987688815323,1.0
35.35590465205157,56.41462784907607,-2.217788998965865,1.0
35.179417679748575,56.18371203762093,-2.2633782517284526,1.0
34.92006833515632,55.87063256147098,-2.279019253792562,1.0
34.69447816348742,55.60661528228383,-2.279463960058654,1.0
34.50629312957907,55.3872624409102,-2.281075728993029,1.0
34.24139124036336,55.08819921991185,-2.3608266503561595,1.0
33.99811865024694,54.852878365497055,-2.449940467547526,1.0
33.78283281975942,54.67033518384979,-2.463914485336167,1.0
33.476145229188646,54.421997757159424,-2.4651508800624304,1.0
33.21322119887357,54.2110451928595,-2.465160813819899,1.0
32.994322054137584,54.03553813519119,-2.465054530854604,1.0
32.67292830286417,53.77797045510736,-2.4646646269493755,1.0
32.36665698145657,53.53240112256559,-2.464262056558598,1.0
32.10878517227544,53.32529607934018,-2.4641105899487346,1.0
